v1_nodeID,v2_nodeID,distance
nodeID+5+135+170,nodeID+0+140+175,8.66
nodeID+5+135+170,nodeID+5+130+165,7.071
nodeID+5+135+170,nodeID+5+130+170,5.0
nodeID+5+135+170,nodeID+5+130+175,7.071
nodeID+5+135+170,nodeID+5+135+165,5.0
nodeID+5+135+170,nodeID+5+135+175,5.0
nodeID+5+135+170,nodeID+5+140+165,7.071
nodeID+5+135+170,nodeID+5+140+170,5.0
nodeID+5+135+170,nodeID+5+140+175,7.071
nodeID+5+135+170,nodeID+10+130+165,8.66
nodeID+5+135+170,nodeID+10+130+170,7.071
nodeID+5+135+170,nodeID+10+130+175,8.66
nodeID+5+135+170,nodeID+10+135+165,7.071
nodeID+5+135+170,nodeID+10+135+170,5.0
nodeID+5+135+170,nodeID+10+135+175,7.071
nodeID+5+135+170,nodeID+10+140+165,8.66
nodeID+5+135+170,nodeID+10+140+170,7.071
nodeID+5+135+170,nodeID+10+140+175,8.66
nodeID+5+135+175,nodeID+0+130+170,8.66
nodeID+5+135+175,nodeID+0+130+175,7.071
nodeID+5+135+175,nodeID+0+130+180,8.66
nodeID+5+135+175,nodeID+0+135+170,7.071
nodeID+5+135+175,nodeID+0+135+175,5.0
nodeID+5+135+175,nodeID+0+135+180,7.071
nodeID+5+135+175,nodeID+0+140+170,8.66
nodeID+5+135+175,nodeID+0+140+175,7.071
nodeID+5+135+175,nodeID+0+140+180,8.66
nodeID+5+135+175,nodeID+5+130+170,7.071
nodeID+5+135+175,nodeID+5+130+175,5.0
nodeID+5+135+175,nodeID+5+130+180,7.071
nodeID+5+135+175,nodeID+5+135+170,5.0
nodeID+5+135+175,nodeID+5+135+180,5.0
nodeID+5+135+175,nodeID+5+140+170,7.071
nodeID+5+135+175,nodeID+5+140+175,5.0
nodeID+5+135+175,nodeID+5+140+180,7.071
nodeID+5+135+175,nodeID+10+130+170,8.66
nodeID+5+135+175,nodeID+10+130+175,7.071
nodeID+5+135+175,nodeID+10+130+180,8.66
nodeID+5+135+175,nodeID+10+135+170,7.071
nodeID+5+135+175,nodeID+10+135+175,5.0
nodeID+5+135+175,nodeID+10+135+180,7.071
nodeID+5+135+175,nodeID+10+140+170,8.66
nodeID+5+135+175,nodeID+10+140+175,7.071
nodeID+5+135+175,nodeID+10+140+180,8.66
nodeID+170+135+40,nodeID+165+130+35,8.66
nodeID+170+135+40,nodeID+165+130+40,7.071
nodeID+170+135+40,nodeID+165+130+45,8.66
nodeID+170+135+40,nodeID+165+135+35,7.071
nodeID+170+135+40,nodeID+165+135+40,5.0
nodeID+170+135+40,nodeID+165+135+45,7.071
nodeID+170+135+40,nodeID+165+140+35,8.66
nodeID+170+135+40,nodeID+165+140+40,7.071
nodeID+170+135+40,nodeID+165+140+45,8.66
nodeID+170+135+40,nodeID+170+130+35,7.071
nodeID+170+135+40,nodeID+170+130+40,5.0
nodeID+170+135+40,nodeID+170+130+45,7.071
nodeID+170+135+40,nodeID+170+135+35,5.0
nodeID+170+135+40,nodeID+170+135+45,5.0
nodeID+170+135+40,nodeID+170+140+35,7.071
nodeID+170+135+40,nodeID+170+140+40,5.0
nodeID+170+135+40,nodeID+170+140+45,7.071
nodeID+170+135+40,nodeID+175+130+35,8.66
nodeID+170+135+40,nodeID+175+130+40,7.071
nodeID+170+135+40,nodeID+175+130+45,8.66
nodeID+170+135+40,nodeID+175+135+35,7.071
nodeID+170+135+40,nodeID+175+135+40,5.0
nodeID+170+135+40,nodeID+175+135+45,7.071
nodeID+170+135+40,nodeID+175+140+35,8.66
nodeID+170+135+40,nodeID+175+140+40,7.071
nodeID+170+135+40,nodeID+175+140+45,8.66
nodeID+170+135+45,nodeID+165+130+40,8.66
nodeID+170+135+45,nodeID+165+130+45,7.071
nodeID+170+135+45,nodeID+165+130+50,8.66
nodeID+170+135+45,nodeID+165+135+40,7.071
nodeID+170+135+45,nodeID+165+135+45,5.0
nodeID+170+135+45,nodeID+165+135+50,7.071
nodeID+170+135+45,nodeID+165+140+40,8.66
nodeID+170+135+45,nodeID+165+140+45,7.071
nodeID+170+135+45,nodeID+165+140+50,8.66
nodeID+170+135+45,nodeID+170+130+40,7.071
nodeID+170+135+45,nodeID+170+130+45,5.0
nodeID+170+135+45,nodeID+170+130+50,7.071
nodeID+170+135+45,nodeID+170+135+40,5.0
nodeID+170+135+45,nodeID+170+135+50,5.0
nodeID+170+135+45,nodeID+170+140+40,7.071
nodeID+170+135+45,nodeID+170+140+45,5.0
nodeID+170+135+45,nodeID+170+140+50,7.071
nodeID+170+135+45,nodeID+175+130+40,8.66
nodeID+170+135+45,nodeID+175+130+45,7.071
nodeID+170+135+45,nodeID+175+130+50,8.66
nodeID+170+135+45,nodeID+175+135+40,7.071
nodeID+170+135+45,nodeID+175+135+45,5.0
nodeID+170+135+45,nodeID+175+135+50,7.071
nodeID+170+135+45,nodeID+175+140+40,8.66
nodeID+170+135+45,nodeID+175+140+45,7.071
nodeID+170+135+45,nodeID+175+140+50,8.66
nodeID+105+165+145,nodeID+100+160+140,8.66
nodeID+105+165+145,nodeID+100+160+145,7.071
nodeID+105+165+145,nodeID+100+160+150,8.66
nodeID+105+165+145,nodeID+100+165+140,7.071
nodeID+105+165+145,nodeID+100+165+145,5.0
nodeID+105+165+145,nodeID+100+165+150,7.071
nodeID+105+165+145,nodeID+100+170+140,8.66
nodeID+105+165+145,nodeID+100+170+145,7.071
nodeID+105+165+145,nodeID+100+170+150,8.66
nodeID+105+165+145,nodeID+105+160+140,7.071
nodeID+105+165+145,nodeID+105+160+145,5.0
nodeID+105+165+145,nodeID+105+160+150,7.071
nodeID+105+165+145,nodeID+105+165+140,5.0
nodeID+105+165+145,nodeID+105+165+150,5.0
nodeID+105+165+145,nodeID+105+170+140,7.071
nodeID+105+165+145,nodeID+105+170+145,5.0
nodeID+105+165+145,nodeID+105+170+150,7.071
nodeID+105+165+145,nodeID+110+160+140,8.66
nodeID+105+165+145,nodeID+110+160+145,7.071
nodeID+105+165+145,nodeID+110+160+150,8.66
nodeID+105+165+145,nodeID+110+165+140,7.071
nodeID+105+165+145,nodeID+110+165+145,5.0
nodeID+105+165+145,nodeID+110+165+150,7.071
nodeID+105+165+145,nodeID+110+170+140,8.66
nodeID+105+165+145,nodeID+110+170+145,7.071
nodeID+105+165+145,nodeID+110+170+150,8.66
nodeID+145+155+60,nodeID+140+150+55,8.66
nodeID+145+155+60,nodeID+140+150+60,7.071
nodeID+145+155+60,nodeID+140+150+65,8.66
nodeID+145+155+60,nodeID+140+155+55,7.071
nodeID+145+155+60,nodeID+140+155+60,5.0
nodeID+145+155+60,nodeID+140+155+65,7.071
nodeID+145+155+60,nodeID+140+160+55,8.66
nodeID+145+155+60,nodeID+140+160+60,7.071
nodeID+145+155+60,nodeID+140+160+65,8.66
nodeID+145+155+60,nodeID+145+150+55,7.071
nodeID+145+155+60,nodeID+145+150+60,5.0
nodeID+145+155+60,nodeID+145+150+65,7.071
nodeID+145+155+60,nodeID+145+155+55,5.0
nodeID+145+155+60,nodeID+145+155+65,5.0
nodeID+145+155+60,nodeID+145+160+55,7.071
nodeID+145+155+60,nodeID+145+160+60,5.0
nodeID+145+155+60,nodeID+145+160+65,7.071
nodeID+145+155+60,nodeID+150+150+55,8.66
nodeID+145+155+60,nodeID+150+150+60,7.071
nodeID+145+155+60,nodeID+150+150+65,8.66
nodeID+145+155+60,nodeID+150+155+55,7.071
nodeID+145+155+60,nodeID+150+155+60,5.0
nodeID+145+155+60,nodeID+150+155+65,7.071
nodeID+145+155+60,nodeID+150+160+55,8.66
nodeID+145+155+60,nodeID+150+160+60,7.071
nodeID+145+155+60,nodeID+150+160+65,8.66
nodeID+65+165+115,nodeID+60+160+110,8.66
nodeID+65+165+115,nodeID+60+160+115,7.071
nodeID+65+165+115,nodeID+60+160+120,8.66
nodeID+65+165+115,nodeID+60+165+110,7.071
nodeID+65+165+115,nodeID+60+165+115,5.0
nodeID+65+165+115,nodeID+60+165+120,7.071
nodeID+65+165+115,nodeID+60+170+110,8.66
nodeID+65+165+115,nodeID+60+170+115,7.071
nodeID+65+165+115,nodeID+60+170+120,8.66
nodeID+65+165+115,nodeID+65+160+110,7.071
nodeID+65+165+115,nodeID+65+160+115,5.0
nodeID+65+165+115,nodeID+65+160+120,7.071
nodeID+65+165+115,nodeID+65+165+110,5.0
nodeID+65+165+115,nodeID+65+165+120,5.0
nodeID+65+165+115,nodeID+65+170+110,7.071
nodeID+65+165+115,nodeID+65+170+115,5.0
nodeID+65+165+115,nodeID+65+170+120,7.071
nodeID+65+165+115,nodeID+70+160+110,8.66
nodeID+65+165+115,nodeID+70+160+115,7.071
nodeID+65+165+115,nodeID+70+160+120,8.66
nodeID+65+165+115,nodeID+70+165+110,7.071
nodeID+65+165+115,nodeID+70+165+115,5.0
nodeID+65+165+115,nodeID+70+165+120,7.071
nodeID+65+165+115,nodeID+70+170+110,8.66
nodeID+65+165+115,nodeID+70+170+115,7.071
nodeID+65+165+115,nodeID+70+170+120,8.66
nodeID+140+125+80,nodeID+135+120+75,8.66
nodeID+140+125+80,nodeID+135+120+80,7.071
nodeID+140+125+80,nodeID+135+120+85,8.66
nodeID+140+125+80,nodeID+135+125+75,7.071
nodeID+140+125+80,nodeID+135+125+80,5.0
nodeID+140+125+80,nodeID+135+125+85,7.071
nodeID+140+125+80,nodeID+135+130+75,8.66
nodeID+140+125+80,nodeID+135+130+80,7.071
nodeID+140+125+80,nodeID+135+130+85,8.66
nodeID+140+125+80,nodeID+140+120+75,7.071
nodeID+140+125+80,nodeID+140+120+80,5.0
nodeID+140+125+80,nodeID+140+120+85,7.071
nodeID+140+125+80,nodeID+140+125+75,5.0
nodeID+140+125+80,nodeID+140+125+85,5.0
nodeID+140+125+80,nodeID+140+130+75,7.071
nodeID+140+125+80,nodeID+140+130+80,5.0
nodeID+140+125+80,nodeID+140+130+85,7.071
nodeID+140+125+80,nodeID+145+120+75,8.66
nodeID+140+125+80,nodeID+145+120+80,7.071
nodeID+140+125+80,nodeID+145+120+85,8.66
nodeID+140+125+80,nodeID+145+125+75,7.071
nodeID+140+125+80,nodeID+145+125+80,5.0
nodeID+140+125+80,nodeID+145+125+85,7.071
nodeID+140+125+80,nodeID+145+130+75,8.66
nodeID+140+125+80,nodeID+145+130+80,7.071
nodeID+140+125+80,nodeID+145+130+85,8.66
nodeID+125+110+115,nodeID+120+105+110,8.66
nodeID+125+110+115,nodeID+120+105+115,7.071
nodeID+125+110+115,nodeID+120+105+120,8.66
nodeID+125+110+115,nodeID+120+110+110,7.071
nodeID+125+110+115,nodeID+120+110+115,5.0
nodeID+125+110+115,nodeID+120+110+120,7.071
nodeID+125+110+115,nodeID+120+115+110,8.66
nodeID+125+110+115,nodeID+120+115+115,7.071
nodeID+125+110+115,nodeID+120+115+120,8.66
nodeID+125+110+115,nodeID+125+105+110,7.071
nodeID+125+110+115,nodeID+125+105+115,5.0
nodeID+125+110+115,nodeID+125+105+120,7.071
nodeID+125+110+115,nodeID+125+110+110,5.0
nodeID+125+110+115,nodeID+125+110+120,5.0
nodeID+125+110+115,nodeID+125+115+110,7.071
nodeID+125+110+115,nodeID+125+115+115,5.0
nodeID+125+110+115,nodeID+125+115+120,7.071
nodeID+125+110+115,nodeID+130+105+110,8.66
nodeID+125+110+115,nodeID+130+105+115,7.071
nodeID+125+110+115,nodeID+130+105+120,8.66
nodeID+125+110+115,nodeID+130+110+110,7.071
nodeID+125+110+115,nodeID+130+110+115,5.0
nodeID+125+110+115,nodeID+130+110+120,7.071
nodeID+125+110+115,nodeID+130+115+110,8.66
nodeID+125+110+115,nodeID+130+115+115,7.071
nodeID+125+110+115,nodeID+130+115+120,8.66
nodeID+65+165+110,nodeID+60+160+105,8.66
nodeID+65+165+110,nodeID+60+160+110,7.071
nodeID+65+165+110,nodeID+60+160+115,8.66
nodeID+65+165+110,nodeID+60+165+105,7.071
nodeID+65+165+110,nodeID+60+165+110,5.0
nodeID+65+165+110,nodeID+60+165+115,7.071
nodeID+65+165+110,nodeID+60+170+105,8.66
nodeID+65+165+110,nodeID+60+170+110,7.071
nodeID+65+165+110,nodeID+60+170+115,8.66
nodeID+65+165+110,nodeID+65+160+105,7.071
nodeID+65+165+110,nodeID+65+160+110,5.0
nodeID+65+165+110,nodeID+65+160+115,7.071
nodeID+65+165+110,nodeID+65+165+105,5.0
nodeID+65+165+110,nodeID+65+165+115,5.0
nodeID+65+165+110,nodeID+65+170+105,7.071
nodeID+65+165+110,nodeID+65+170+110,5.0
nodeID+65+165+110,nodeID+65+170+115,7.071
nodeID+65+165+110,nodeID+70+160+105,8.66
nodeID+65+165+110,nodeID+70+160+110,7.071
nodeID+65+165+110,nodeID+70+160+115,8.66
nodeID+65+165+110,nodeID+70+165+105,7.071
nodeID+65+165+110,nodeID+70+165+110,5.0
nodeID+65+165+110,nodeID+70+165+115,7.071
nodeID+65+165+110,nodeID+70+170+105,8.66
nodeID+65+165+110,nodeID+70+170+110,7.071
nodeID+65+165+110,nodeID+70+170+115,8.66
nodeID+145+155+65,nodeID+140+150+60,8.66
nodeID+145+155+65,nodeID+140+150+65,7.071
nodeID+145+155+65,nodeID+140+150+70,8.66
nodeID+145+155+65,nodeID+140+155+60,7.071
nodeID+145+155+65,nodeID+140+155+65,5.0
nodeID+145+155+65,nodeID+140+155+70,7.071
nodeID+145+155+65,nodeID+140+160+60,8.66
nodeID+145+155+65,nodeID+140+160+65,7.071
nodeID+145+155+65,nodeID+140+160+70,8.66
nodeID+145+155+65,nodeID+145+150+60,7.071
nodeID+145+155+65,nodeID+145+150+65,5.0
nodeID+145+155+65,nodeID+145+150+70,7.071
nodeID+145+155+65,nodeID+145+155+60,5.0
nodeID+145+155+65,nodeID+145+155+70,5.0
nodeID+145+155+65,nodeID+145+160+60,7.071
nodeID+145+155+65,nodeID+145+160+65,5.0
nodeID+145+155+65,nodeID+145+160+70,7.071
nodeID+145+155+65,nodeID+150+150+60,8.66
nodeID+145+155+65,nodeID+150+150+65,7.071
nodeID+145+155+65,nodeID+150+150+70,8.66
nodeID+145+155+65,nodeID+150+155+60,7.071
nodeID+145+155+65,nodeID+150+155+65,5.0
nodeID+145+155+65,nodeID+150+155+70,7.071
nodeID+145+155+65,nodeID+150+160+60,8.66
nodeID+145+155+65,nodeID+150+160+65,7.071
nodeID+145+155+65,nodeID+150+160+70,8.66
nodeID+125+110+110,nodeID+120+105+105,8.66
nodeID+125+110+110,nodeID+120+105+110,7.071
nodeID+125+110+110,nodeID+120+105+115,8.66
nodeID+125+110+110,nodeID+120+110+105,7.071
nodeID+125+110+110,nodeID+120+110+110,5.0
nodeID+125+110+110,nodeID+120+110+115,7.071
nodeID+125+110+110,nodeID+120+115+105,8.66
nodeID+125+110+110,nodeID+120+115+110,7.071
nodeID+125+110+110,nodeID+120+115+115,8.66
nodeID+125+110+110,nodeID+125+105+105,7.071
nodeID+125+110+110,nodeID+125+105+110,5.0
nodeID+125+110+110,nodeID+125+105+115,7.071
nodeID+125+110+110,nodeID+125+110+105,5.0
nodeID+125+110+110,nodeID+125+110+115,5.0
nodeID+125+110+110,nodeID+125+115+105,7.071
nodeID+125+110+110,nodeID+125+115+110,5.0
nodeID+125+110+110,nodeID+125+115+115,7.071
nodeID+125+110+110,nodeID+130+105+105,8.66
nodeID+125+110+110,nodeID+130+105+110,7.071
nodeID+125+110+110,nodeID+130+105+115,8.66
nodeID+125+110+110,nodeID+130+110+105,7.071
nodeID+125+110+110,nodeID+130+110+110,5.0
nodeID+125+110+110,nodeID+130+110+115,7.071
nodeID+125+110+110,nodeID+130+115+105,8.66
nodeID+125+110+110,nodeID+130+115+110,7.071
nodeID+125+110+110,nodeID+130+115+115,8.66
nodeID+140+125+85,nodeID+135+120+80,8.66
nodeID+140+125+85,nodeID+135+120+85,7.071
nodeID+140+125+85,nodeID+135+120+90,8.66
nodeID+140+125+85,nodeID+135+125+80,7.071
nodeID+140+125+85,nodeID+135+125+85,5.0
nodeID+140+125+85,nodeID+135+125+90,7.071
nodeID+140+125+85,nodeID+135+130+80,8.66
nodeID+140+125+85,nodeID+135+130+85,7.071
nodeID+140+125+85,nodeID+135+130+90,8.66
nodeID+140+125+85,nodeID+140+120+80,7.071
nodeID+140+125+85,nodeID+140+120+85,5.0
nodeID+140+125+85,nodeID+140+120+90,7.071
nodeID+140+125+85,nodeID+140+125+80,5.0
nodeID+140+125+85,nodeID+140+125+90,5.0
nodeID+140+125+85,nodeID+140+130+80,7.071
nodeID+140+125+85,nodeID+140+130+85,5.0
nodeID+140+125+85,nodeID+140+130+90,7.071
nodeID+140+125+85,nodeID+145+120+80,8.66
nodeID+140+125+85,nodeID+145+120+85,7.071
nodeID+140+125+85,nodeID+145+120+90,8.66
nodeID+140+125+85,nodeID+145+125+80,7.071
nodeID+140+125+85,nodeID+145+125+85,5.0
nodeID+140+125+85,nodeID+145+125+90,7.071
nodeID+140+125+85,nodeID+145+130+80,8.66
nodeID+140+125+85,nodeID+145+130+85,7.071
nodeID+140+125+85,nodeID+145+130+90,8.66
nodeID+15+105+40,nodeID+10+100+35,8.66
nodeID+15+105+40,nodeID+10+100+40,7.071
nodeID+15+105+40,nodeID+10+100+45,8.66
nodeID+15+105+40,nodeID+10+105+35,7.071
nodeID+15+105+40,nodeID+10+105+40,5.0
nodeID+15+105+40,nodeID+10+105+45,7.071
nodeID+15+105+40,nodeID+10+110+35,8.66
nodeID+15+105+40,nodeID+10+110+40,7.071
nodeID+15+105+40,nodeID+10+110+45,8.66
nodeID+15+105+40,nodeID+15+100+35,7.071
nodeID+15+105+40,nodeID+15+100+40,5.0
nodeID+15+105+40,nodeID+15+100+45,7.071
nodeID+15+105+40,nodeID+15+105+35,5.0
nodeID+15+105+40,nodeID+15+105+45,5.0
nodeID+15+105+40,nodeID+15+110+35,7.071
nodeID+15+105+40,nodeID+15+110+40,5.0
nodeID+15+105+40,nodeID+15+110+45,7.071
nodeID+15+105+40,nodeID+20+100+35,8.66
nodeID+15+105+40,nodeID+20+100+40,7.071
nodeID+15+105+40,nodeID+20+100+45,8.66
nodeID+15+105+40,nodeID+20+105+35,7.071
nodeID+15+105+40,nodeID+20+105+40,5.0
nodeID+15+105+40,nodeID+20+105+45,7.071
nodeID+15+105+40,nodeID+20+110+35,8.66
nodeID+15+105+40,nodeID+20+110+40,7.071
nodeID+15+105+40,nodeID+20+110+45,8.66
nodeID+15+125+110,nodeID+10+120+105,8.66
nodeID+15+125+110,nodeID+10+120+110,7.071
nodeID+15+125+110,nodeID+10+120+115,8.66
nodeID+15+125+110,nodeID+10+125+105,7.071
nodeID+15+125+110,nodeID+10+125+110,5.0
nodeID+15+125+110,nodeID+10+125+115,7.071
nodeID+15+125+110,nodeID+10+130+105,8.66
nodeID+15+125+110,nodeID+10+130+110,7.071
nodeID+15+125+110,nodeID+10+130+115,8.66
nodeID+15+125+110,nodeID+15+120+105,7.071
nodeID+15+125+110,nodeID+15+120+110,5.0
nodeID+15+125+110,nodeID+15+120+115,7.071
nodeID+15+125+110,nodeID+15+125+105,5.0
nodeID+15+125+110,nodeID+15+125+115,5.0
nodeID+15+125+110,nodeID+15+130+105,7.071
nodeID+15+125+110,nodeID+15+130+110,5.0
nodeID+15+125+110,nodeID+15+130+115,7.071
nodeID+15+125+110,nodeID+20+120+105,8.66
nodeID+15+125+110,nodeID+20+120+110,7.071
nodeID+15+125+110,nodeID+20+120+115,8.66
nodeID+15+125+110,nodeID+20+125+105,7.071
nodeID+15+125+110,nodeID+20+125+110,5.0
nodeID+15+125+110,nodeID+20+125+115,7.071
nodeID+15+125+110,nodeID+20+130+105,8.66
nodeID+15+125+110,nodeID+20+130+110,7.071
nodeID+15+125+110,nodeID+20+130+115,8.66
nodeID+85+110+130,nodeID+80+105+125,8.66
nodeID+85+110+130,nodeID+80+105+130,7.071
nodeID+85+110+130,nodeID+80+105+135,8.66
nodeID+85+110+130,nodeID+80+110+125,7.071
nodeID+85+110+130,nodeID+80+110+130,5.0
nodeID+85+110+130,nodeID+80+110+135,7.071
nodeID+85+110+130,nodeID+80+115+125,8.66
nodeID+85+110+130,nodeID+80+115+130,7.071
nodeID+85+110+130,nodeID+80+115+135,8.66
nodeID+85+110+130,nodeID+85+105+125,7.071
nodeID+85+110+130,nodeID+85+105+130,5.0
nodeID+85+110+130,nodeID+85+105+135,7.071
nodeID+85+110+130,nodeID+85+110+125,5.0
nodeID+85+110+130,nodeID+85+110+135,5.0
nodeID+85+110+130,nodeID+85+115+125,7.071
nodeID+85+110+130,nodeID+85+115+130,5.0
nodeID+85+110+130,nodeID+85+115+135,7.071
nodeID+85+110+130,nodeID+90+105+125,8.66
nodeID+85+110+130,nodeID+90+105+130,7.071
nodeID+85+110+130,nodeID+90+105+135,8.66
nodeID+85+110+130,nodeID+90+110+125,7.071
nodeID+85+110+130,nodeID+90+110+130,5.0
nodeID+85+110+130,nodeID+90+110+135,7.071
nodeID+85+110+130,nodeID+90+115+125,8.66
nodeID+85+110+130,nodeID+90+115+130,7.071
nodeID+85+110+130,nodeID+90+115+135,8.66
nodeID+150+50+15,nodeID+145+45+10,8.66
nodeID+150+50+15,nodeID+145+45+15,7.071
nodeID+150+50+15,nodeID+145+45+20,8.66
nodeID+150+50+15,nodeID+145+50+10,7.071
nodeID+150+50+15,nodeID+145+50+15,5.0
nodeID+150+50+15,nodeID+145+50+20,7.071
nodeID+150+50+15,nodeID+145+55+10,8.66
nodeID+150+50+15,nodeID+145+55+15,7.071
nodeID+150+50+15,nodeID+145+55+20,8.66
nodeID+150+50+15,nodeID+150+45+10,7.071
nodeID+150+50+15,nodeID+150+45+15,5.0
nodeID+150+50+15,nodeID+150+45+20,7.071
nodeID+150+50+15,nodeID+150+50+10,5.0
nodeID+150+50+15,nodeID+150+50+20,5.0
nodeID+150+50+15,nodeID+150+55+10,7.071
nodeID+150+50+15,nodeID+150+55+15,5.0
nodeID+150+50+15,nodeID+150+55+20,7.071
nodeID+150+50+15,nodeID+155+45+10,8.66
nodeID+150+50+15,nodeID+155+45+15,7.071
nodeID+150+50+15,nodeID+155+45+20,8.66
nodeID+150+50+15,nodeID+155+50+10,7.071
nodeID+150+50+15,nodeID+155+50+15,5.0
nodeID+150+50+15,nodeID+155+50+20,7.071
nodeID+150+50+15,nodeID+155+55+10,8.66
nodeID+150+50+15,nodeID+155+55+15,7.071
nodeID+150+50+15,nodeID+155+55+20,8.66
nodeID+80+110+55,nodeID+75+105+50,8.66
nodeID+80+110+55,nodeID+75+105+55,7.071
nodeID+80+110+55,nodeID+75+105+60,8.66
nodeID+80+110+55,nodeID+75+110+50,7.071
nodeID+80+110+55,nodeID+75+110+55,5.0
nodeID+80+110+55,nodeID+75+110+60,7.071
nodeID+80+110+55,nodeID+75+115+50,8.66
nodeID+80+110+55,nodeID+75+115+55,7.071
nodeID+80+110+55,nodeID+75+115+60,8.66
nodeID+80+110+55,nodeID+80+105+50,7.071
nodeID+80+110+55,nodeID+80+105+55,5.0
nodeID+80+110+55,nodeID+80+105+60,7.071
nodeID+80+110+55,nodeID+80+110+50,5.0
nodeID+80+110+55,nodeID+80+110+60,5.0
nodeID+80+110+55,nodeID+80+115+50,7.071
nodeID+80+110+55,nodeID+80+115+55,5.0
nodeID+80+110+55,nodeID+80+115+60,7.071
nodeID+80+110+55,nodeID+85+105+50,8.66
nodeID+80+110+55,nodeID+85+105+55,7.071
nodeID+80+110+55,nodeID+85+105+60,8.66
nodeID+80+110+55,nodeID+85+110+50,7.071
nodeID+80+110+55,nodeID+85+110+55,5.0
nodeID+80+110+55,nodeID+85+110+60,7.071
nodeID+80+110+55,nodeID+85+115+50,8.66
nodeID+80+110+55,nodeID+85+115+55,7.071
nodeID+80+110+55,nodeID+85+115+60,8.66
nodeID+150+50+10,nodeID+145+45+5,8.66
nodeID+150+50+10,nodeID+145+45+10,7.071
nodeID+150+50+10,nodeID+145+45+15,8.66
nodeID+150+50+10,nodeID+145+50+5,7.071
nodeID+150+50+10,nodeID+145+50+10,5.0
nodeID+150+50+10,nodeID+145+50+15,7.071
nodeID+150+50+10,nodeID+145+55+5,8.66
nodeID+150+50+10,nodeID+145+55+10,7.071
nodeID+150+50+10,nodeID+145+55+15,8.66
nodeID+150+50+10,nodeID+150+45+5,7.071
nodeID+150+50+10,nodeID+150+45+10,5.0
nodeID+150+50+10,nodeID+150+45+15,7.071
nodeID+150+50+10,nodeID+150+50+5,5.0
nodeID+150+50+10,nodeID+150+50+15,5.0
nodeID+150+50+10,nodeID+150+55+5,7.071
nodeID+150+50+10,nodeID+150+55+10,5.0
nodeID+150+50+10,nodeID+150+55+15,7.071
nodeID+150+50+10,nodeID+155+45+5,8.66
nodeID+150+50+10,nodeID+155+45+10,7.071
nodeID+150+50+10,nodeID+155+45+15,8.66
nodeID+150+50+10,nodeID+155+50+5,7.071
nodeID+150+50+10,nodeID+155+50+10,5.0
nodeID+150+50+10,nodeID+155+50+15,7.071
nodeID+150+50+10,nodeID+155+55+5,8.66
nodeID+150+50+10,nodeID+155+55+10,7.071
nodeID+150+50+10,nodeID+155+55+15,8.66
nodeID+85+110+135,nodeID+80+105+130,8.66
nodeID+85+110+135,nodeID+80+105+135,7.071
nodeID+85+110+135,nodeID+80+105+140,8.66
nodeID+85+110+135,nodeID+80+110+130,7.071
nodeID+85+110+135,nodeID+80+110+135,5.0
nodeID+85+110+135,nodeID+80+110+140,7.071
nodeID+85+110+135,nodeID+80+115+130,8.66
nodeID+85+110+135,nodeID+80+115+135,7.071
nodeID+85+110+135,nodeID+80+115+140,8.66
nodeID+85+110+135,nodeID+85+105+130,7.071
nodeID+85+110+135,nodeID+85+105+135,5.0
nodeID+85+110+135,nodeID+85+105+140,7.071
nodeID+85+110+135,nodeID+85+110+130,5.0
nodeID+85+110+135,nodeID+85+110+140,5.0
nodeID+85+110+135,nodeID+85+115+130,7.071
nodeID+85+110+135,nodeID+85+115+135,5.0
nodeID+85+110+135,nodeID+85+115+140,7.071
nodeID+85+110+135,nodeID+90+105+130,8.66
nodeID+85+110+135,nodeID+90+105+135,7.071
nodeID+85+110+135,nodeID+90+105+140,8.66
nodeID+85+110+135,nodeID+90+110+130,7.071
nodeID+85+110+135,nodeID+90+110+135,5.0
nodeID+85+110+135,nodeID+90+110+140,7.071
nodeID+85+110+135,nodeID+90+115+130,8.66
nodeID+85+110+135,nodeID+90+115+135,7.071
nodeID+85+110+135,nodeID+90+115+140,8.66
nodeID+80+110+50,nodeID+75+105+45,8.66
nodeID+80+110+50,nodeID+75+105+50,7.071
nodeID+80+110+50,nodeID+75+105+55,8.66
nodeID+80+110+50,nodeID+75+110+45,7.071
nodeID+80+110+50,nodeID+75+110+50,5.0
nodeID+80+110+50,nodeID+75+110+55,7.071
nodeID+80+110+50,nodeID+75+115+45,8.66
nodeID+80+110+50,nodeID+75+115+50,7.071
nodeID+80+110+50,nodeID+75+115+55,8.66
nodeID+80+110+50,nodeID+80+105+45,7.071
nodeID+80+110+50,nodeID+80+105+50,5.0
nodeID+80+110+50,nodeID+80+105+55,7.071
nodeID+80+110+50,nodeID+80+110+45,5.0
nodeID+80+110+50,nodeID+80+110+55,5.0
nodeID+80+110+50,nodeID+80+115+45,7.071
nodeID+80+110+50,nodeID+80+115+50,5.0
nodeID+80+110+50,nodeID+80+115+55,7.071
nodeID+80+110+50,nodeID+85+105+45,8.66
nodeID+80+110+50,nodeID+85+105+50,7.071
nodeID+80+110+50,nodeID+85+105+55,8.66
nodeID+80+110+50,nodeID+85+110+45,7.071
nodeID+80+110+50,nodeID+85+110+50,5.0
nodeID+80+110+50,nodeID+85+110+55,7.071
nodeID+80+110+50,nodeID+85+115+45,8.66
nodeID+80+110+50,nodeID+85+115+50,7.071
